Plate name,Plate Code[R1],Plate Code[R2],Well,Contents,TargetGene,TargetGeneNum,Count,Nuc Elongation[R1]_Nuclei,Nuc Intensity[R1]_Reference 1,G0-Phase (%) [Cell cycle][R1]_Reference 1.Reference 2,Nuc/Cell Intensity[R1]_Nuclei,Spacing (MIN)[R1]_Coordination,G1-G2M (%) [Cell cycle][R1]_Reference 1.Reference 2,Intensity (N+C)[R1]_Nuclei,Compactness[R1]_Nuclei,Nuc Intensity CV[R1]_Nuclei,Nuc Intensity[R1]_Reference 2,Neighbor Count (MIN)[R1]_Coordination,IxA (Cell)[R1]_Nuclei,Ki67 granule (%) [ki67-Cyto-granule][R1]_Organelles,Cell Intensity[R1]_Nuclei,Neighbor Count (SOI)[R1]_Coordination,Spacing (SOI)[R1]_Coordination,Neighbor Count (Lune)[R1]_Coordination,Nuc Intensity[R1]_Cells,Normal cell (%) [Enlarged nuclei][R1]_Nuclei,Grappe-like (%) [Grappe-shape][R1]_Nuclei,IxA (Nuc)[R1]_Nuclei,Chord Ratio[R1]_Nuclei,Normal shape (%) [Grappe-shape][R1]_Nuclei,Spacing (Lune)[R1]_Coordination,Nuc Intensity[R1]_Nuclei,S-Phase (%) [Cell cycle][R1]_Reference 1.Reference 2,Spacing (Gabriel)[R1]_Coordination,IxA (N+C)[R1]_Nuclei,Nuc Displacement[R1]_Nuclei,ki67 no granule (%) [ki67-Cyto-granule][R1]_Organelles,Light Flux[R1]_Nuclei,Bigger cell (%) [Enlarged nuclei][R1]_Nuclei,Nuc Area[R1]_Nuclei,Neighbor Count (Gabriel)[R1]_Coordination,Intensity[R1]_Organelles,Nuc 1/(Form Factor)[R1]_Nuclei
Plate_Prest2012_P09_P3,20110438,20110460,C - 03,Glimepiride ,KCNJ11,59,2,1.6562642424,-1.9956818925,1.3067157346,1.6774339962,0.3625292155,0.7685265382,-0.8110469695,-1.0205085826,1.0507696281,-0.384435263,-1.7934745419,-0.131577324,-1.460342305,-1.5507143306,-3.0773688403,0.0629660853,-2.3844309862,-0.384435263,1.8373960074,-2.1230925859,-0.3205821539,1.3926914125,2.123091313,0.8561917411,0.5872825185,-1.7576153116,1.2620195959,-0.1803422757,2.8714523256,1.4603402208,1.0906738446,-1.8373969028,-2.6936768363,-1.6431031052,-1.0188396702,-1.4351685813
Plate_Prest2012_P01_P1,20110436,20110458,B - 07,Chlorzoxazone ,KCNMA1,60,2,-0.0033208489,0.4390789514,-0.2068786906,-0.076935132,1.2018521399,0.1997196327,-0.7004237448,-0.0618092011,0.2168013733,-0.0283582419,0.0032799742,1.5299262375,0.8325955495,-0.6168854948,-1.2321457647,1.1969211239,-1.0723282342,-0.0283582419,-1.5026391572,-0.5141073247,0.0923279863,0.741987578,0.5141083384,0.9939481431,-0.3576681436,0.1322908778,0.9295548938,0.4533239523,-0.9863091335,-0.8326063946,0.481819462,1.5026324189,1.4909097167,-0.5432704817,-0.416784515,0.1129037762
Plate_Prest2012_P09_P3,20110438,20110460,D - 05,Cromolyn disodium salt ,KCNMA1,60,2,-1.1174439556,0.6272807596,-0.5714711217,-0.0602862508,-0.0989057901,-0.2966212516,0.6327149208,0.3376985316,-0.1658372336,1.0350198542,-0.7504323121,0.6333034023,-0.683828367,0.6698412928,0.5813953059,0.0007170674,0.5771347085,1.0350198542,0.9394678129,0.8267113071,1.0238548462,-0.4046508441,-0.8267117847,-0.3610311965,0.2551197559,0.7270554933,-0.422646139,-0.1756340082,-0.3877077831,0.6849459469,0.7113375087,-0.9394672572,0.9611016971,0.4255099908,-0.5630254646,1.206099711
Plate_Prest2012_P05_P2,20110437,20110459,A - 16,Adamantamine fumarate ,M,61,2,-0.3073524466,2.9465082698,-2.030201997,-1.5310618533,1.2038965979,0.9246131667,-2.0276652277,0.5219565382,-0.7827418949,1.3244070299,0.7304632423,-0.3637015674,2.3679515286,-1.1822324002,-0.7371701653,1.3388063123,-0.5874265597,1.3244070299,-0.938834987,0.1281460556,-0.1371201512,-0.5726337222,-0.1281472243,1.363499773,-1.9127240532,1.9675045252,1.3900042378,-1.4450339424,-0.8121191332,-2.3679556235,-1.5989276507,0.9388348137,1.1139179932,-1.0941589564,1.8688077681,0.5315079644
Plate_Prest2012_P05_P2,20110437,20110459,J - 14,Rimantadine Hydrochloride ,M,61,2,0.2304709378,-0.5844395786,0.2042808946,0.154918941,-0.6708507374,-0.3838852515,0.544085672,-0.2654587634,0.1837808775,0.4011894282,0.2280753642,0.3201997398,-0.461216818,0.6011494862,1.1869274561,-0.6836513547,0.5942315108,0.4011894282,0.7060035767,-0.4779569554,-0.1226553742,0.3894844244,0.477955337,-1.1676909258,0.3570590641,0.2898835334,-1.2984150877,0.4884757999,0.3471531428,0.461218418,0.2121206027,-0.7060019212,0.0307492078,0.6119122275,0.5099955844,-0.4855369943
Plate_Prest2012_P09_P3,20110438,20110460,K - 21,Cefmetazole sodium salt ,mecA,102,2,-0.983486914,1.1104099297,-0.86879432,-0.6665787711,0.3559281515,-3.2139907232,-0.4038285188,-0.1873525116,-0.9559236029,3.2510799609,0.4482905163,0.2347228294,0.2251249882,-0.0866509713,-0.0521374312,0.250883389,-0.5195133122,3.2510799609,-0.1666425978,-0.3089462822,-0.2679260974,-0.5128503614,0.3089471584,0.4441007768,-0.7095126487,4.0199213011,0.1137700388,-0.1797230212,-0.43470107,-0.2251362919,-0.3004566025,0.166640996,0.7568516953,-0.668840881,0.3768931634,-0.1357335529
Plate_Prest2012_P13_P4,20110439,20110461,E - 16,Ticarcillin sodium ,mecA,102,2,1.4582313299,0.1494043671,-0.4127231654,1.2900385088,0.5532484494,0.7774730406,-0.4277400952,-1.0945303522,1.4570218977,-0.3707288629,-0.8785175817,0.8576819569,0.4578679044,-0.9996046871,-0.7450389058,0.8244828928,-0.1399941184,-0.3707288629,-0.3638246831,-0.775908754,0.1893871001,1.1549936513,0.7759088905,0.1963601407,0.7034202798,-0.5389641546,0.2129797541,0.4036857992,-0.2130518496,-0.4578898129,0.930301027,0.3638183932,-0.9282752854,-0.5207066589,-0.1563830153,-1.3294437386
Plate_Prest2012_P09_P3,20110438,20110460,C - 14,Cefazolin sodium salt ,mrcA,103,2,-2.1811241363,1.0660235527,-0.3358152868,-2.4231577656,0.1540362379,0.329143063,-1.0291764544,1.6355755513,-2.8010546419,-0.059352904,0.826323461,0.6657366033,3.3491936839,0.1010574349,0.0025700025,0.323991545,-0.6770893292,-0.059352904,-0.7380508862,2.3629025284,-0.4291600874,-1.9312668948,-2.3629038366,-0.0575882149,-2.2425181362,-0.1038795344,0.2308127042,-0.1796118025,-0.6451970275,-3.3492247774,-0.6661469974,0.73804769,4.4855722681,0.0238183454,1.7853744355,2.0630172544
Plate_Prest2012_P09_P3,20110438,20110460,D - 19,Moxalactam disodium salt ,mrcA,103,2,0.7711577724,0.7188995271,-1.0866945745,1.8168016447,2.2541818892,0.7308139687,0.8097554432,-1.0231746014,2.3164888859,0.9833848893,-2.2226345858,1.7208904041,-0.4037896669,0.3850986452,-1.4853728993,2.1698051388,-0.6905065962,0.9833848893,0.5264047497,-0.9399959218,1.3956621885,1.2579226109,0.9399947383,3.0156817442,1.8816860993,0.0165441261,2.7040618279,-0.1731994517,-0.7060757812,0.4037856674,1.4656123197,-0.526398764,-1.6807496991,-1.3355239521,0.0286470196,-1.6982337016
Plate_Prest2012_P13_P4,20110439,20110461,O - 18,Cefepime hydrochloride ,mrdA,104,2,-0.5707439751,-0.6979784181,0.4581741088,0.3454110311,0.821552672,0.5689553664,-0.2405848783,1.1488349531,0.6224003382,-0.6115770341,0.3962090043,0.110130949,-0.4017316367,-0.5874122368,-0.2424108192,0.8712241759,-0.4318407212,-0.6115770341,0.8103908357,1.1738971174,0.1572921995,-0.4839995577,-1.1738994985,0.9300578105,0.0520513529,-0.7237744579,0.9521867849,0.1519942284,0.5544595088,0.4017250868,0.5852235059,-0.8104038682,0.1878753449,-0.4531741797,-0.4799907815,0.523454883
Plate_Prest2012_P05_P2,20110437,20110459,H - 19,Imipenem ,mrdA,104,2,-0.3139030684,0.8215017301,-1.240977975,0.3775628001,1.773294455,0.2925378273,0.0740291893,-0.3743727443,-0.1743980344,1.4744794667,1.3205972125,1.3219407083,-0.218952649,-0.184419821,-0.8882332611,1.6135302889,0.3932688771,1.4744794667,-2.0881703861,-0.2869791984,-0.1201510937,-0.1322746553,0.286976502,1.8954544316,0.2866113621,1.6598783701,1.4655558465,1.0983009808,-1.2521341817,0.2189525511,1.3641316202,2.0881679042,1.1975008858,-0.955600226,-0.1495529751,-0.0831603867
Plate_Prest2012_P05_P2,20110437,20110459,G - 06,Corticosterone ,NR3C2,65,2,0.8137213341,0.8058481222,-1.1813233565,0.2314703027,-0.3911306081,0.8466732154,-0.1687650614,-0.9579593493,0.2005613628,0.9489555411,-0.0480549598,0.6041807133,1.193107348,-0.3882466702,0.5723666175,-0.2198435956,1.2482828637,0.9489555411,-0.62772958,-1.1625166155,-0.1233283554,0.9698082348,1.1625148639,-0.4963504217,0.1015997969,0.6270669554,-0.4326180807,0.4968535709,0.6515504503,-1.1931129212,0.8328610227,0.6277211825,0.6122820241,1.5488860158,1.6082278098,-0.8310814898
Plate_Prest2012_P01_P1,20110436,20110458,I - 18,Spironolactone ,NR3C2,65,2,-2.9982152924,-0.0830322904,-0.1184084427,-2.2902819589,-2.1871858455,0.1344913863,-0.9926090582,0.6366121013,-2.7326927347,0.0455277609,3.0850777704,-1.8179038451,-1.1307952874,-0.3797481876,2.6868228532,-2.0121981984,2.5492136744,0.0455277609,-0.2106127964,1.1286764045,-1.0531234063,-2.1395759273,-1.1286773072,-2.5208765498,-2.0095815313,-0.0132896213,-2.6034768117,-1.2874773928,-0.7022351517,1.1307888937,-1.1426482466,0.2106074042,2.8901003071,1.9821520346,-0.5487420303,0.4893604073
Plate_Prest2012_P09_P3,20110438,20110460,J - 10,Rolipram ,PDE4D,69,2,-1.1723841016,-0.8512204906,0.1845413942,-3.2522398343,-1.4725506398,-0.544691298,-1.9926861065,-1.1357828615,-4.022803168,0.0688113325,0.8366730069,-1.3816115981,-1.4520186539,-0.6804400385,3.6319838107,-1.1866591323,3.1264592985,0.0688113325,-0.8156308778,-1.040143703,-2.0195296607,-0.4302342159,1.040143963,-2.0612227277,-3.3427369435,0.4408784567,-2.4587771767,-0.1866583149,-1.6286837134,1.4520213499,-2.1841774417,0.8156263688,4.2051015853,3.5666823181,-0.662719745,-0.1918717687
Plate_Prest2012_P13_P4,20110439,20110461,C - 15,Zardaverine ,PDE4D,69,2,1.5426063045,3.0150364054,-0.7413911099,0.9620455263,2.2874413592,0.2990256736,0.5626637709,-0.6331973807,1.0538273467,0.5114844625,0.0659080458,3.0193203487,1.8301869915,0.4101654777,-1.631605075,2.1704329354,-0.8519457486,0.5114844625,-1.7026335885,-0.1192235978,1.9651274683,1.1593392361,0.1192228669,2.1727632796,1.0175078916,0.0451452343,1.7663459443,2.3992938521,-1.2709538044,-1.8302118891,2.250844611,1.7026292513,0.7972535824,-1.9384407838,0.9492097096,-0.2588602317
Plate_Prest2012_P13_P4,20110439,20110461,P - 17,Sildenafil ,PDE5A,70,2,-1.6636698113,0.6027065136,1.2899814075,-1.3966055912,-0.1152716802,-0.470921621,-0.980304025,1.5066505795,-1.3451645483,-0.1257276386,0.8084033252,-0.768268366,4.029952288,-0.6466577081,1.3988623535,0.2150872446,0.4967082603,-0.1257276386,0.0201997086,1.818046605,-0.6746977347,-1.5744399029,-1.8180485869,-0.7934411681,-1.4716659328,-0.123909172,-0.7046192545,-0.7420995002,-0.5480148798,-4.0299861453,-0.3980212435,-0.020212482,2.0558088338,1.2240514293,1.58151396,1.571299189
Plate_Prest2012_P13_P4,20110439,20110461,F - 19,Vardenafil ,PDE5A,70,2,3.6509252273,-0.3503119285,-1.10414384,4.123420449,4.692979785,1.6596818629,-0.2755803447,-3.335411105,4.1217807423,0.0140873714,-0.9131499217,2.0723711453,-1.3240014575,-1.8889260788,-2.9459083235,4.8798807833,-2.4031552684,0.0140873714,1.3796047125,-3.6400050015,0.862118083,3.7751244555,3.6400089577,4.8691548721,2.7427916489,-1.053894619,4.8710330187,1.2801374659,-2.7220378857,1.323996939,2.4276910095,-1.3796145635,-3.8318109974,-2.4606782793,-2.0569529665,-3.5859908407
Plate_Prest2012_P01_P1,20110436,20110458,B - 17,Nitrofurantoin ,rpsJ,112,2,0.6125274856,1.2811764984,-0.394437382,0.4407694839,3.097397793,0.498132287,0.388964712,-0.9985545449,0.2824412446,-0.3237752376,0.3669865673,2.2812875775,0.8021630164,0.3737655702,-1.2818225592,2.8821341725,-2.6708886315,-0.3237752376,1.3798206217,-1.1031232777,1.0225881444,1.1780708612,1.1031238312,2.7618965444,0.5526247531,-0.2661812847,2.9323365378,1.3783105317,-3.2360161995,-0.8021758061,1.0984446768,-1.3798199346,0.8426919662,-1.7338635606,0.068850746,-0.7932466906
Plate_Prest2012_P09_P3,20110438,20110460,N - 15,Paromomycin sulfate ,rpsJ,112,2,-0.5473946168,0.9883686417,-1.0724573564,-0.9276444568,-0.7847782825,-0.7547336465,0.3932399136,-0.3132860445,-1.1441176999,1.3691558859,1.430694284,-0.5489418016,0.4698767369,0.6196229284,1.8098971746,-0.6433124124,1.8073054475,1.3691558859,-0.1573523299,-1.2536099102,0.0915999893,-0.1732192714,1.2536099602,-0.9396230422,-0.5696753355,1.5731986971,-1.1627780607,-0.1797415468,-2.2531386913,-0.4698913121,-0.3524540285,0.1573631256,0.9784127501,1.2633198488,-0.158465442,-0.5985296379
Plate_Prest2012_P09_P3,20110438,20110460,G - 06,Phenazopyridine hydrochloride ,SCN1A,77,2,-2.1738917752,0.1782723309,0.0408502884,-1.8942014062,-1.5543870063,-1.5931993492,-0.4311452118,0.5322864182,-3.155043525,1.171035046,0.2806651761,-0.3283298204,-1.1476810346,0.0234878376,2.2191257608,-1.2829967419,2.9687797384,1.171035046,-1.6611260067,1.5809075173,-0.0582351974,-2.160922001,-1.5809081042,-1.6876221445,-1.6840328285,1.651105763,-1.8540877978,-0.1798707338,0.5627508728,1.1476820834,-0.1476529641,1.6611222608,3.4950790467,2.7317803086,-1.3418212419,1.2304200073
Plate_Prest2012_P09_P3,20110438,20110460,E - 19,Zonisamide ,SCN1A,77,2,-1.2454420342,2.0325643312,-0.9654656584,-1.1373379174,-0.9485150099,-0.1375216789,-0.1328534201,1.582667349,-2.2922602188,0.9334738223,1.7078581538,-0.298099755,2.3617535013,0.1075030559,0.6468920984,-1.0365978816,0.9676639594,0.9334738223,-1.1869145593,1.5754814362,0.4799815638,-1.4697516392,-1.5754838282,-0.9891844291,-1.0771791768,0.8445917467,-0.9998757323,-0.1783427596,0.2120134529,-2.3617712424,0.556949407,1.1869158914,2.9840135176,0.7917086121,0.8454565021,2.5420954426
Plate_Prest2012_P05_P2,20110437,20110459,N - 18,Benazepril HCl ,SLC15A2,83,2,-0.116266991,-1.4504327766,1.2889399834,-0.7862806,0.1301406947,-2.0174331566,-1.289911647,-0.0379400274,-0.067497074,1.485324669,-0.5721378964,-0.4024139263,-1.2443113646,-0.8459230278,0.324170489,0.1145786098,-0.1275867704,1.485324669,0.3254709529,-0.3611472691,-0.1329515033,1.6903562114,0.3611460313,-0.0531505333,-1.111032241,1.1499501341,-0.3003059594,-0.9612699024,-0.4469368329,1.2443120333,-0.9305561893,-0.3254715641,0.2169783562,0.7961917549,-0.2275433227,-0.0209164135
Plate_Prest2012_P05_P2,20110437,20110459,B - 11,Cefaclor hydrate ,SLC15A2,83,2,0.1638801432,1.0247448858,-0.7640653714,-0.7025543291,0.9063621356,-0.191839366,-1.1832825563,0.7822349354,-0.0152839375,1.9700150203,-0.5070677304,-0.0918972933,0.8806448513,-0.6178736551,-1.0585107735,0.7395326313,-0.6069589588,1.9700150203,-1.5523903168,0.6016446145,-0.1313850788,0.2820905791,-0.6016458973,1.128549976,-1.0064720682,1.6457744383,1.0534949045,-0.6782349463,-0.034438331,-0.8806466058,-0.7002412122,1.5523838393,0.6760419955,-1.6274093506,1.3101401556,0.4260979878
Plate_Prest2012_P13_P4,20110439,20110461,F - 07,Cefdinir ,SLC22A5,84,2,0.78226281,2.267259437,-1.3669068812,0.7480237117,0.1395219284,0.9940881201,0.1773101141,-0.9572970911,0.8994964469,0.2256752118,1.3765432905,1.4715285842,2.0420010493,0.0294299116,-0.2678730011,0.315481955,-0.5994846572,0.2256752118,-1.2038647154,-0.9274191573,0.9703398395,0.9529361117,0.9274192657,-0.4373756253,0.6223197175,-0.3256125531,-0.4682227938,1.178821533,-0.3103439504,-2.0420292654,1.3054809187,1.2038594959,0.2000946012,-0.8148887452,1.6060508027,-0.4393000567
Plate_Prest2012_P13_P4,20110439,20110461,J - 13,Sparfloxacin ,SLC22A5,84,2,0.0754651469,-0.7351505314,0.2845238665,-1.1115309194,0.6704084713,-0.1662474812,-2.3605113564,-1.0074102314,-0.7312896535,0.1254486276,-0.1098656895,-0.049568352,-0.8461977801,-2.0897684605,-0.0224079508,0.6894913877,0.1336768882,0.1254486276,1.5294694774,-1.0174810237,-1.7111315011,0.4981820569,1.0174809073,0.2646499706,-1.7280201648,0.0302341182,0.2589663701,-1.3041812717,-0.9071479793,0.8461940408,-1.0949735344,-1.5294783728,0.7924689338,0.0302926433,-1.020037185,-1.0101839385
Plate_Prest2012_P09_P3,20110438,20110460,E - 05,Penicillamine ,SLCO1B1,90,2,-1.8653906084,1.8880545647,-1.4777159013,0.0449427793,-1.6067702153,-1.969500091,0.3409998189,1.4810771281,0.2783937925,2.7398431093,-1.4112047253,-0.0980842965,-0.378794707,0.2455243545,0.7446059612,-1.4793659912,0.9109184449,2.7398431093,0.3098040281,0.8422870389,0.5067792218,-1.3545232569,-0.8421617235,-1.4820161883,0.142886989,3.1483753741,-1.5583995981,-0.1780100773,1.2436099872,0.3787876615,0.3977145266,-0.3098041043,-0.0407551916,1.1074923142,-0.0380728315,1.5064735187
Plate_Prest2012_P13_P4,20110439,20110461,P - 11,Pravastatin ,SLCO1B1,90,2,-1.8359931574,2.2087833651,-0.4256042468,-2.3656352912,0.2430694579,0.2172136892,-1.7029515288,2.2593598858,-2.3833850061,-0.0588440958,0.6934293494,-0.2624281039,3.2812494134,-0.3939396069,0.2669498313,0.1794648499,0.7323846017,-0.0588440958,-1.5192827206,1.6088893509,-1.5691031166,-1.5779660446,-1.6088914473,0.3861945422,-2.2338932834,-0.016125087,0.5017751303,-1.2619771757,-0.6927894795,-3.2812900465,-1.8989529875,1.5192779277,1.9650216986,0.0652218614,1.0644612063,2.225394725
Plate_Prest2012_P05_P2,20110437,20110459,J - 10,Butenafine Hydrochloride ,SQLE,91,2,-1.7546528676,-1.4010215912,1.8220569928,-1.5232986267,0.7115776304,-1.5425927481,0.1537737201,1.5095968769,-1.9637827664,-0.8397444324,0.6445408769,2.5988634759,-1.1045709392,1.2075504631,1.0733567978,0.8764202249,1.8039003408,-0.8397444324,-3.1667131251,1.9432682819,-0.1164170241,-1.7119123485,-1.9432696592,0.1689242423,-0.9582944589,-0.5703998442,-0.2674173671,1.9401447647,-2.1983589514,1.1045603174,0.9854473655,3.16671068,4.9645382749,0.5001331028,-0.9966228457,2.2165327079
Plate_Prest2012_P13_P4,20110439,20110461,E - 08,Naftifine hydrochloride ,SQLE,91,2,-1.8988297442,-0.6806226687,1.3544984456,-2.579124313,-0.2490627888,-0.629507504,-2.3779540576,-0.0560863585,-2.6209409613,-0.1223479144,1.017610548,0.1352147014,0.3487722671,-1.4777721302,2.7037816508,0.1769285602,3.7898462158,-0.1223479144,-1.2678813819,0.4177407216,-1.3384106185,-0.8881577909,-0.4177420395,-1.312045389,-2.6919834279,-0.0055685209,-1.6828638549,-0.9671223352,-2.1201763601,-0.3487825732,-1.0124300879,1.2678744767,3.9338523076,3.4406791133,0.2926249211,0.4264697147
Plate_Prest2012_P05_P2,20110437,20110459,G - 20,Carbimazole ,TPO,94,2,-0.567307354,0.466105236,-0.4031339145,-1.4338860272,0.566361765,-0.4553411238,-2.9415722088,-0.1023880094,-1.1030475437,1.7000177032,1.075500632,-0.8446737708,0.9183886996,-2.3124096503,0.4849067048,0.6150335339,0.410517208,1.7000177032,-1.7068364728,-0.0546113537,-0.1403905188,-0.3975960283,0.0546093431,0.0747310342,-2.2393620162,1.462382411,-0.1661071281,-1.9838336257,-0.6077965618,-0.9183882922,-1.5162418689,1.7068440196,1.5721293486,0.6842636369,0.7616428093,0.6481951081
Plate_Prest2012_P09_P3,20110438,20110460,M - 14,Methimazole ,TPO,94,2,-1.0133593128,1.2656012767,-0.1742715547,-2.2549678432,-0.2057120715,-0.8446218993,-0.9059544636,1.0908028784,-1.6211989706,0.6184678948,-0.9508729305,-1.2197750203,2.2043151709,0.003615751,1.9347373481,-0.3649579993,1.7287390137,0.6184678948,-2.731035529,0.4839769796,-1.4841044843,-0.9638016502,-0.4839766922,-0.292489012,-2.0979239252,1.017389608,-0.1858388802,-0.1849678333,-2.1112313552,-2.204340644,-2.0835735401,2.7310297935,1.9063738769,1.8905434009,1.9612836338,1.3725196727
Plate_Prest2012_P05_P2,20110437,20110459,I - 07,Colchicine ,TUBB1,95,2,-1.9498430252,0.4971246424,3.8633859095,-1.6608026678,13.3989241877,-3.0294183553,-3.247736212,1.5103271471,-1.9079819453,-1.3231496688,-2.424487997,6.4160745813,4.175257281,-2.2675996208,-5.6691639842,13.4814372877,-4.8240826699,-1.3231496688,-5.3204244185,4.4635394457,-0.1203859187,-0.7858333079,-4.463536309,12.5753864782,-2.3546740166,-1.6142361212,12.0819181287,2.6567743792,-10.8420907854,-4.1752460269,3.2302487518,5.3204162091,9.8395446709,-4.6931751221,0.3035302153,3.3960355126
Plate_Prest2012_P01_P1,20110436,20110458,O - 12,Paclitaxel ,TUBB1,95,2,-8.3879618561,0.8949301957,-0.3075751676,-1.9095514263,5.0106631548,0.0574801552,-0.8559580894,17.8332295646,-0.2423438176,1.1626462222,-1.3336803889,7.9030218591,16.7767000336,0.5788960607,-3.1017579723,5.2152042535,-1.8640748539,1.1626462222,-13.3965979289,27.2802143395,1.4596240472,-14.4491716953,-27.2802179811,4.6377841929,-1.2796448359,1.2550219172,4.2546298682,3.1216119299,-0.5465007761,-16.7768152464,1.3634603666,13.3965689547,7.4357766819,-2.4291438467,1.2386600613,28.7215381334
Plate_Prest2012_P13_P4,20110439,20110461,D - 13,Caffeine ,ADORA1,5,3,0.7259603094,0.7959643795,-0.0973926258,1.0799189386,2.525937236,0.9059070581,-0.4152284847,-0.8795626028,1.1799000379,-0.9183940178,0.213567404,2.1474557113,-0.1655423163,-0.6824560616,-2.0982386962,2.4686990539,-2.4393589078,-0.9183940178,0.316235288,-0.514084308,0.9501950481,0.9172295501,0.5140845355,2.311246958,0.6269213105,-0.7940692597,2.3859929845,1.3693581163,-1.5764581359,0.1655305546,1.6454845872,-0.3162407385,0.014503432,-2.2154863026,-1.1280396821,-0.9654849287
Plate_Prest2012_P09_P3,20110438,20110460,P - 09,Theobromine ,ADORA1,5,3,-1.8632432693,1.9872421344,-0.8777532965,-0.8061346857,-1.1529268595,-0.4726949166,0.5212815912,0.9588432602,-1.152127717,0.8603868704,-0.0878073356,0.0533450183,2.7603168213,0.5879678782,1.1785088301,-0.8638682857,0.7001572184,0.8603868704,0.4297669524,0.7044424645,0.5431001174,-1.0178534367,-0.7044424431,-1.1960625258,-0.3520907746,1.1346489903,-1.3172255073,-0.1777137139,0.8721833373,-2.7603422933,0.1370025585,-0.4297681442,1.511241433,0.8057076982,2.1608261499,0.7127254077
Plate_Prest2012_P09_P3,20110438,20110460,P - 07,Theophylline monohydrate ,ADORA1,5,3,0.4758290671,0.4680192623,0.5795623157,0.4881632707,-0.814568662,-0.3519043371,0.6045402296,-0.5314605539,0.907774335,0.1847418471,0.5220908267,0.3170423885,0.5126703686,0.3971804666,0.707350243,-0.8139843208,0.7756773653,0.1847418471,1.1424883045,-1.2685817029,0.6412993702,1.023423583,1.2685807217,-1.0919459903,0.6987974909,-0.0487153607,-1.0376128064,-0.1771011867,0.4988112519,-0.5126753944,0.4676153091,-1.1424879026,-0.6799655589,0.3971076067,0.4579567612,-1.2277246219
Plate_Prest2012_P13_P4,20110439,20110461,F - 13,Candesartan ,AGTR1,10,3,-1.7633510914,1.9293548174,2.8869727831,-1.2865154897,7.7699782794,-1.3506148255,-2.456660848,0.7593588284,-1.2697945999,0.4005750858,-1.6318463351,5.8270404446,7.2382845825,-2.1549452271,-2.4675334947,8.590195764,-1.0173309566,0.4005750858,-7.5768418006,3.3009892691,1.404504656,-1.4544038708,-3.3009931859,6.7733991503,-1.8053138162,-0.0036718379,6.3050908461,2.8314614703,-6.5119932588,-7.2383590647,3.5356092679,7.5768502719,7.7749498664,-1.6002359355,4.7828578103,1.9070400229
Plate_Prest2012_P13_P4,20110439,20110461,L - 11,Losartan ,AGTR1,10,3,-1.2243701115,2.3785211527,-1.7432699767,-0.1025087979,1.869821975,0.4883872389,-0.7118665803,-0.2292052962,-0.218510356,0.4943554699,1.2247649792,0.9618615235,0.4852678535,-0.6959241315,-1.3663096728,1.6563110438,-2.1683230936,0.4943554699,-0.0792390414,-0.9436406512,0.1177194199,-0.1143485343,0.9437240937,2.1235780963,-0.3876415422,0.3043555134,1.9445282836,0.3813898009,-0.4116872867,-0.4852860439,0.6129174155,0.0792332312,0.8132521103,-1.3946218593,1.3266124635,-0.4870100908
Plate_Prest2012_P13_P4,20110439,20110461,N - 09,Olmesartan ,AGTR1,10,3,-0.830493621,1.6300582311,-0.3573623844,-1.0361419113,1.2946968861,0.2148849356,-1.5068301498,0.8940460687,-0.7013333706,-0.35965616,0.4775588654,0.5318471446,2.70272271,-1.1648509401,-0.4821835864,1.5035058347,-0.3612810486,-0.35965616,-0.8172474436,0.868259859,-0.7916796154,-0.6126213174,-0.8682608581,1.1872479532,-1.307064852,-0.0435642049,0.9704866742,-0.4345702504,-1.1077539961,-2.7027595857,-0.454985599,0.8172367582,1.5772338549,-0.6541722291,3.7115898348,0.9548029876
Plate_Prest2012_P09_P3,20110438,20110460,N - 06,Bretylium tosylate ,ATP1A1,13,3,1.5388137442,0.7395938762,-1.1720295421,0.3012096036,1.1360322854,1.7760677025,-0.0159684284,-1.4005304447,0.7968673046,-0.9521140649,-2.0090687553,1.6179946924,0.4341087936,0.04849378,-0.9133730458,1.221773656,-1.4876695447,-0.9521140649,0.2811472531,-1.5019230761,0.6485074484,1.4390033169,1.5019209311,1.2997491886,0.3973396502,-1.0242763148,1.310742825,-0.1753994244,0.0255597346,-0.4341187618,0.6904857691,-0.2811505452,0.5584768522,-1.510108662,0.6663887371,-0.9067766084
