Plate name,Plate Code[R1],Plate Code[R2],Well,Contents,TargetGene,TargetGeneNum,Count,Nuc Elongation[R2]_Nuclei,Nuc Intensity[R2]_Reference 1,G0-Phase (%) [Cell cycle][R2]_Reference 1.Reference 2,Nuc/Cell Intensity[R2]_Nuclei,Spacing (MIN)[R2]_Coordination,G1-G2M (%) [Cell cycle][R2]_Reference 1.Reference 2,Intensity (N+C)[R2]_Nuclei,Compactness[R2]_Nuclei,Nuc Intensity CV[R2]_Nuclei,Nuc Intensity[R2]_Reference 2,Neighbor Count (MIN)[R2]_Coordination,IxA (Cell)[R2]_Nuclei,Ki67 granule (%) [ki67-Cyto-granule][R2]_Organelles,Cell Intensity[R2]_Nuclei,Neighbor Count (SOI)[R2]_Coordination,Spacing (SOI)[R2]_Coordination,Neighbor Count (Lune)[R2]_Coordination,Nuc Intensity[R2]_Cells,Normal cell (%) [Enlarged nuclei][R2]_Nuclei,Grappe-like (%) [Grappe-shape][R2]_Nuclei,IxA (Nuc)[R2]_Nuclei,Chord Ratio[R2]_Nuclei,Normal shape (%) [Grappe-shape][R2]_Nuclei,Spacing (Lune)[R2]_Coordination,Nuc Intensity[R2]_Nuclei,S-Phase (%) [Cell cycle][R2]_Reference 1.Reference 2,Spacing (Gabriel)[R2]_Coordination,IxA (N+C)[R2]_Nuclei,Nuc Displacement[R2]_Nuclei,ki67 no granule (%) [ki67-Cyto-granule][R2]_Organelles,Light Flux[R2]_Nuclei,Bigger cell (%) [Enlarged nuclei][R2]_Nuclei,Nuc Area[R2]_Nuclei,Neighbor Count (Gabriel)[R2]_Coordination,Intensity[R2]_Organelles,Nuc 1/(Form Factor)[R2]_Nuclei
Plate_Prest2012_P01_P1,20110436,20110458,A - 16,Diazoxide ,KCNJ11,59,2,-0.8894048585,0.7486582739,-0.9798732345,-0.1237778405,-1.1485956217,-0.4856399629,0.1707835538,1.5229950736,-0.0471830925,1.4915490746,0.3834873421,-0.7675925949,0.4180709214,0.1218170492,1.327855054,-1.0654216779,1.1997398192,1.4915490746,-0.6144515956,0.4483475935,-0.0167573909,-1.0181972159,-0.4483486831,-1.2731843103,-0.086799935,1.9876979706,-1.2707023406,-0.1952683748,0.5539773884,-0.4180836914,-0.0372731633,0.6144469769,0.3555495388,1.5378221978,1.2726405593,1.4316211593
Plate_Prest2012_P09_P3,20110438,20110460,C - 03,Glimepiride ,KCNJ11,59,2,4.7347016323,-0.5267037132,0.846683558,5.2415695343,7.8753486162,0.6792851987,-0.552163276,-3.3447700381,5.9120176887,-0.5502245307,-2.6932519113,-0.1244278981,0.1368148403,-1.7437914325,-5.6572533654,7.6077480379,-4.9527476511,-0.5502245307,1.3695290412,-3.3596956562,2.0049972574,4.3925631581,3.3596950267,7.9204047093,3.4479566371,-1.5614654075,7.420891714,2.8168946479,-3.7578362595,-0.1368056637,3.4309354834,-1.3695413934,-4.2746865569,-5.9285195463,-0.8421102032,-3.8638017219
Plate_Prest2012_P01_P1,20110436,20110458,B - 07,Chlorzoxazone ,KCNMA1,60,2,-0.2583392313,1.3747619679,-0.9929727454,0.501730678,0.230429696,0.9117391163,0.0763153573,-0.0272822133,0.3705947788,0.3618756858,-0.3778325186,0.7773316165,0.4305799193,-0.2812194872,-0.4514057065,0.3214711158,0.1183786719,0.3618756858,0.0119541367,0.123072928,0.5998699593,-0.3174589717,-0.1230729904,0.2710903101,0.3064171106,0.302250887,0.2094764684,0.6777765182,-0.1199795983,-0.4305866,0.8515493123,-0.0119652072,0.6669789595,-0.2592238803,2.0747330576,0.0715870342
Plate_Prest2012_P09_P3,20110438,20110460,D - 05,Cromolyn disodium salt ,KCNMA1,60,2,-1.4418762768,0.3107889813,-0.5608789169,-0.5550864236,-0.9256541957,-0.94237236,-0.0946138956,1.547475795,-0.6192506715,1.3517970964,0.1573466343,-0.1261433316,0.0318842557,-0.1180031193,0.9533423626,-0.9644690393,1.3663287298,1.3517970964,-0.3474965391,1.6691186296,0.3828032832,-1.5035687898,-1.6691196124,-1.0591647342,-0.5443650014,1.6404643583,-1.3225588049,0.1937274179,0.1889415474,-0.0318957359,0.4096112706,0.3474966274,2.0631561098,0.4247440224,0.2611536455,1.4688186755
Plate_Prest2012_P05_P2,20110437,20110459,A - 16,Adamantamine fumarate ,M,61,2,0.3498121672,4.0670567443,-2.7170995324,0.456272465,-1.5758875171,1.7741494702,0.737125341,0.0200973173,0.8609954051,0.9007185552,-0.3826113661,-0.126725558,1.9280801504,-0.0571472485,1.1385093577,-1.7158962967,1.2755862449,0.9007185552,1.2186003215,-0.6732907897,-0.137784496,0.2709135229,0.6732902733,-1.4696935436,0.4744471174,1.1076421164,-1.195938123,-0.4761370838,0.3639430727,-1.9280849637,-0.0183445099,-1.2186034439,-1.2468145859,1.8343599707,1.1723116918,-0.1169244431
Plate_Prest2012_P05_P2,20110437,20110459,J - 14,Rimantadine Hydrochloride ,M,61,2,0.1605822025,0.2244578208,-0.2082345516,-0.3008815326,-0.6763118603,1.0349275651,0.2232188352,-0.3268767106,-0.1785741961,-0.9538807978,-0.270218606,-0.1253323407,-0.0770292457,0.5380802832,0.2497854257,-0.474175379,0.9217842574,-0.9538807978,-0.7895354394,-0.8621772308,-0.1373560286,0.355305785,0.8621778744,-0.8384007195,-0.0172267007,-1.0722993384,-0.8118069606,0.8930010584,0.9417471468,0.0770303211,0.2322997172,0.7895351775,0.94527668,-0.2412507146,-0.0446842073,-0.1418160176
Plate_Prest2012_P09_P3,20110438,20110460,K - 21,Cefmetazole sodium salt ,mecA,103,2,1.212640695,-0.270527095,0.411927201,0.3128945362,1.1287432847,-0.8589841855,-2.1743430675,-2.1442927356,0.2182684514,0.8177321358,-1.8132124251,-0.1261234414,-1.6095870332,-1.9948905767,-1.1829138391,1.3039451367,-1.2458377595,0.8177321358,1.4227956553,-1.4415856635,-1.2063583508,1.179102401,1.4415846134,1.0307153339,-1.0761454856,0.7042950259,0.9236460923,-1.0816085575,0.096362673,1.6095972791,0.2528711478,-1.4228000815,0.2331269929,-0.5083443131,-1.5665248234,-1.6515495506
Plate_Prest2012_P13_P4,20110439,20110461,E - 16,Ticarcillin sodium ,mecA,103,2,0.2684330092,1.9984329638,-0.8883003661,0.9042010947,0.2091518563,-0.0797859906,-0.7072658476,-0.6764812506,0.6137174364,0.7264651622,-0.6887248661,0.9758611829,-0.0002483232,-1.4165254119,-0.3905066308,0.2799054863,0.2453522827,0.7264651622,-0.9945162914,-0.6919460105,0.4908714959,0.7319820344,0.691946405,-0.0028593685,0.2099424374,0.576647426,0.1074070287,0.7298445093,0.9576359377,0.0002355607,1.5570033253,0.9945156297,1.07284792,-0.1321340575,0.2358544549,-0.4654502488
Plate_Prest2012_P09_P3,20110438,20110460,C - 14,Cefazolin sodium salt ,mrcA,104,2,0.3808542078,1.2500866688,-0.822983218,1.3779739169,3.0466156278,0.0038855916,-0.1565091279,-0.6520339473,1.2977255452,0.4545599304,-1.3036862122,-0.1250103385,1.0756848992,-0.9037393167,-3.0883680236,2.9215090257,-2.1163078541,0.4545599304,-0.9907713445,0.8492595027,1.9890197654,0.7223226309,-0.8492609545,3.0019568588,0.7756508356,0.7002600206,2.6305829369,2.3605403099,-0.6283615979,-1.0756971046,2.7884494794,0.990771583,3.2931611835,-3.2064153408,0.7833245601,-0.2131203463
Plate_Prest2012_P09_P3,20110438,20110460,D - 19,Moxalactam disodium salt ,mrcA,104,2,2.7588835923,0.6767491633,0.926750058,1.498987713,2.1147364869,-0.4978061677,-1.6353858467,-2.686568767,3.0784824853,0.6640862382,-1.0741178319,-0.1257259133,0.653707254,-1.6610382491,-2.7630076044,1.8997519564,-2.6365511665,0.6640862382,0.7045751941,-3.5171098262,-0.952420309,3.7658969949,3.5171099641,2.0861667059,0.2456121462,-0.1813088707,2.2905989623,-0.5727826147,2.5597552571,-0.6536958188,0.2340204818,-0.7045825439,-2.5777036383,-1.5199429094,-0.3750523995,-3.0945730865
Plate_Prest2012_P13_P4,20110439,20110461,O - 18,Cefepime hydrochloride ,mrdA,105,2,-0.4970900872,-0.3388798559,0.3573383188,0.8075548834,0.1482211014,0.1112091143,1.9389269699,0.2318092082,0.8610972883,-0.1473057828,-0.3991889628,0.8926484505,0.9351739113,1.7176131051,-0.1471383559,0.0305167034,0.6387883162,-0.1473057828,-0.1677299421,0.264041032,1.7897823857,-0.2285666104,-0.2640404708,0.312180942,1.6258294718,-0.3158956957,0.3563531013,1.7473205066,0.8190669108,-0.9351964095,1.0745627792,0.1677219994,-0.4147204506,0.2519803345,1.456781816,0.3932490033
Plate_Prest2012_P05_P2,20110437,20110459,H - 19,Imipenem ,mrdA,105,2,-0.2381191787,0.9532333539,-1.1211966108,-1.2204304597,0.061947741,-2.3814076503,-2.0448244589,-0.2116837736,-1.469621319,3.6379891907,-0.0988264411,-0.125896526,1.5613511696,-1.3653777323,0.4062259223,0.098967558,0.9230569906,3.6379891907,-1.215813883,0.0038770204,-0.1389981439,-0.395182659,-0.0038774868,-0.2914961338,-1.6455260814,4.4651279139,-0.4317356711,-1.0155454227,0.3327828324,-1.561341804,-0.7328774996,1.2158137435,1.8548104757,0.952812145,1.7675716049,0.4712912604
Plate_Prest2012_P05_P2,20110437,20110459,G - 06,Corticosterone ,NR3C2,65,2,0.6022131574,1.1748053648,-0.6434118887,0.9760752303,0.5996207564,0.8953081221,-0.0294109796,-0.9678650148,0.7249334005,-0.0221269485,-0.3521086546,-0.125422455,-0.1526548379,-0.9385786257,-0.6339180976,0.7483142173,-1.3506522597,-0.0221269485,-0.0940126295,-1.0858928963,-0.1367947961,0.7329243694,1.0858920593,0.3276569029,0.6919671135,-0.3494189976,0.4211281181,1.3474797703,0.5212606764,0.1526526094,1.6749871865,0.0940116747,0.6562578847,-0.2533849856,-0.8697228569,-0.7259433155
Plate_Prest2012_P01_P1,20110436,20110458,I - 18,Spironolactone ,NR3C2,65,2,-1.7007295823,-0.0001473139,-0.1325407789,-1.3039577197,0.226183143,0.20815516,-1.4212013593,-0.5557095877,-1.5281044775,-0.1192463789,-0.0260789816,0.0354173967,0.0481625101,-1.3521365611,1.1585959006,0.4955072667,1.4824884684,-0.1192463789,-0.5042685919,-0.7921197811,-0.6883231615,-0.6150212501,0.7921185888,-0.2279942595,-1.4946512799,-0.0651344422,-0.4706886658,-0.5584861881,-1.9593036648,-0.0481781647,-0.2669825979,0.504263523,2.3788591981,1.2827187738,-0.578618166,-0.2211116608
Plate_Prest2012_P09_P3,20110438,20110460,J - 10,Rolipram ,PDE4D,69,2,0.2298722244,-0.4128254651,-0.2312715795,-1.640643853,-0.9215158603,0.0145768372,-0.8975305641,-0.9075308675,-3.5391795299,0.2568250688,-0.7869203047,-0.1259462993,0.4976731756,-0.3823528328,1.7295926819,-0.5482300671,1.4601398811,0.2568250688,-1.1913531237,2.1424251787,0.4360861487,0.1543295804,-2.1424242881,-1.4999316023,-1.7093843836,0.1802698063,-1.509030282,0.3870508443,-0.4193396546,-0.4976778275,0.612042184,1.191353768,6.9058130641,2.5479259158,0.4636046743,1.1225043874
Plate_Prest2012_P13_P4,20110439,20110461,C - 15,Zardaverine ,PDE4D,69,2,0.9741684335,2.7093602909,-1.1278391466,-0.2798414104,1.7092498026,1.4160365632,-1.9066694508,-0.7373746412,-0.3020160195,-0.8072426799,1.037014562,1.6302488572,2.1228984138,-2.0102823623,-1.8787606568,1.8834044828,-2.169208374,-0.8072426799,-1.8176700278,-0.6581124777,-0.5248186134,0.8693787845,0.6581122652,1.3735138194,-1.1907399934,-0.8771515358,1.583379264,0.1362879379,-1.0271775966,-2.1229094207,0.8823482878,1.8176713198,2.4804758892,-1.7810549526,0.8574115459,-0.2588405469
Plate_Prest2012_P13_P4,20110439,20110461,P - 17,Sildenafil ,PDE5A,70,2,-1.2783840722,2.006359719,-1.0839859535,-1.2453123131,-0.5203377514,-0.2419038344,0.2520708625,1.7004914124,-1.6060155281,0.9361554431,0.2583549044,-0.1123114112,1.3622329681,0.6843718862,0.9881216185,-0.4474500744,0.9851563852,0.9361554431,-0.0638930302,1.2933366108,0.3353795398,-0.50900413,-1.2933374758,-0.8330711313,-0.8090371019,0.8570508558,-0.921403279,0.2315713405,-1.4623308142,-1.3622547719,0.1015192922,0.0638886258,2.7029520923,0.6553294772,2.6807488871,1.8731845712
Plate_Prest2012_P13_P4,20110439,20110461,F - 19,Vardenafil ,PDE5A,70,2,4.3541944236,-1.4097380305,2.0018892657,3.2902229694,3.6426074242,0.1876022748,-1.7318351457,-3.5521352436,3.7296878511,-0.514626558,0.1424216224,2.2811012926,-1.4435559255,-2.9150929995,-2.3385508497,3.9875406139,-1.7384082575,-0.514626558,2.2376420447,-4.6641539915,-0.1779155006,4.5793300702,4.6641538094,3.069118117,1.2800832156,-1.307872855,2.7359075163,0.6387839589,-2.3529780279,1.4435400843,1.882518966,-2.2376447744,-3.2461334588,-2.1489023774,-2.2906707094,-3.9030373973
Plate_Prest2012_P01_P1,20110436,20110458,B - 17,Nitrofurantoin ,rpsJ,113,2,-0.8832757901,0.9152905034,-0.4277608614,-0.8178332452,0.3017061392,-1.8790641746,-1.391093813,-0.171774013,-0.9447005824,2.5825167034,0.8304637451,-1.0045995288,-0.2902612018,-1.6655072937,-0.2793864613,0.410450207,-0.0553735602,2.5825167034,0.0658360059,-0.5377359705,-1.0372629952,0.0119834953,0.5377349566,0.0382482037,-1.2240988322,2.9005849057,0.0532225993,-1.0917080716,-0.7516913342,0.2902497813,-0.5213117199,-0.0658419717,0.6295721693,-0.6065643511,0.3767495465,-0.0409533193
Plate_Prest2012_P09_P3,20110438,20110460,N - 15,Paromomycin sulfate ,rpsJ,113,2,-0.5996444021,1.4558959183,-1.7021894975,-0.2847354898,0.5542552326,0.5965427631,-0.9936652709,0.0534000945,-0.1654788503,0.8085445198,-0.3264972437,-0.1257124513,0.4943887291,-0.9216247792,-1.3064951893,0.7529493368,-0.9468092821,0.8085445198,-1.813485778,0.6474735052,-0.0741123579,-0.0800000858,-0.6474737226,0.4158155342,-0.7616539503,0.723984414,0.399094863,0.1507164535,0.1753007502,-0.4943917304,0.5554003282,1.8134911838,2.286925674,-1.6488531175,-0.2604876433,0.0320200291
Plate_Prest2012_P09_P3,20110438,20110460,G - 06,Phenazopyridine hydrochloride ,SCN1A,77,2,-1.2125375709,-0.1209342608,-0.7361466166,-1.1378955876,-1.2844142457,-0.2682957928,-1.7657685513,-1.0155711309,-1.795200537,0.3262974186,0.2980441906,-0.1265693851,1.043255099,-1.417395024,1.6933446913,-0.9960538512,2.6088718049,0.3262974186,0.2201393365,0.9706308881,-1.1680882853,-0.9712181316,-0.9706293167,-1.6582985097,-1.8879768525,0.960898415,-1.9061632296,-1.3900070982,0.185751209,-1.0432496786,-0.1991985169,-0.220145337,2.4962144549,1.8094346049,-0.2298854265,-0.7519316684
Plate_Prest2012_P09_P3,20110438,20110460,E - 19,Zonisamide ,SCN1A,77,2,0.1854715063,0.4887568064,-0.0556414562,0.2431967272,1.0673182583,0.1188104313,-1.3883387154,-0.7775504265,0.7295587101,0.1310794461,-0.0469130805,-0.125860663,-1.3404782427,-1.1373087812,-1.5246231987,1.1558577275,-0.7550928224,0.1310794461,1.5591804824,-1.1921713382,-0.7590081571,0.5582509091,1.1923753027,1.0519432111,-0.5984959812,-0.0985709288,0.8436041034,-0.5183221054,-0.0007538168,1.340481052,0.106057084,-1.559189921,-0.1791217209,-1.0401349601,-0.6136447912,-0.8873154185
Plate_Prest2012_P05_P2,20110437,20110459,N - 18,Benazepril HCl ,SLC15A2,83,2,-0.329443689,-1.5803111571,1.9033792051,-0.9852115881,-0.9405941528,-1.5043470788,-0.9209029576,0.3448255263,-0.7980442483,-0.2875586477,-0.0873727548,-0.1262754255,-1.0619331968,-0.226563018,0.6111354014,-0.9677896787,1.5335712755,-0.2875586477,0.2820021887,-0.5295972091,-0.1388600611,-0.3253690223,0.5295976952,-0.9547092278,-1.0546414962,-0.4392321632,-1.115228363,-1.1531753382,0.4503850387,1.0619341549,-1.1358562922,-0.2820059778,0.1187517774,0.3905943324,-2.201884176,0.1741432596
Plate_Prest2012_P05_P2,20110437,20110459,B - 11,Cefaclor hydrate ,SLC15A2,83,2,0.5575837895,1.1611103807,-0.8499759509,1.4189410664,0.1603562181,0.4594971434,0.853836543,-0.7547669155,1.5602114749,0.7467074892,0.8136536736,-0.1258933872,-0.6431725456,-0.4187538449,-0.4177623517,0.1602309924,-0.1055438379,0.7467074892,0.0159789081,-1.3419305824,-0.1366094911,0.7126973296,1.341930149,0.1447377926,1.292782904,0.4693813974,0.1826217815,1.1890843888,-0.2461267404,0.6431792825,1.6381711694,-0.0159841403,-0.6930216243,-1.4057129687,0.0515870134,-1.1468745752
Plate_Prest2012_P13_P4,20110439,20110461,F - 07,Cefdinir ,SLC22A5,84,2,1.1072520281,0.4555302389,-0.5124624297,0.4687230039,0.3594043961,0.7168686707,-0.8595200268,-1.5662694939,0.8242386862,-0.3209648541,0.2636044137,1.0839279945,-0.5779705048,-1.1205290799,-0.4464214006,0.567002202,-0.1794577344,-0.3209648541,1.3641899569,-2.0337089915,0.0107000491,1.4515881547,2.0337084333,0.2097873011,-0.0798407408,-0.4763978399,0.3053599435,0.3802673747,0.6086972978,0.5779576771,0.7943852088,-1.3641965457,0.3391932898,-0.6799284663,-0.5654786296,-1.5540901048
Plate_Prest2012_P13_P4,20110439,20110461,J - 13,Sparfloxacin ,SLC22A5,84,2,0.7723230089,-0.7036032487,0.7254007988,-0.1052625715,0.871126737,-0.2560834195,-1.4076186494,-1.3681380712,0.0261934045,-0.2589703033,-0.0115436635,1.7623561405,-0.3651613732,-1.3850696463,-0.5935423581,1.0634747702,-0.3402854138,-0.2589703033,-0.2583045639,-0.5580553981,-0.3207797591,0.9166846426,0.5580547852,0.5364792018,-0.6847608812,-0.1302260907,0.3535000491,0.3458712717,0.2578990683,0.3651526976,0.5721137965,0.2582986128,1.5769944954,0.3093991924,-0.3523334774,-0.717989405
Plate_Prest2012_P09_P3,20110438,20110460,E - 05,Penicillamine ,SLCO1B1,90,2,-0.5890435365,1.1482248302,-1.3502329301,0.2387559679,-1.2204602956,-0.9807279021,0.0602276554,-0.229446215,-0.1684999157,2.0138271349,-0.8803771252,-0.1260244812,1.4406093312,-0.3266912691,0.2642435784,-1.1800714167,0.5275349206,2.0138271349,-0.5974401853,-0.2040226507,0.6487867757,0.0673545014,0.2040224119,-1.3251563752,0.0445969731,2.3637860495,-1.2838858621,0.5002332577,1.124126539,-1.4406003865,0.8737595334,0.5974446907,1.1871057861,0.0847252739,0.8150945482,-0.1813917215
Plate_Prest2012_P13_P4,20110439,20110461,P - 11,Pravastatin ,SLCO1B1,90,2,-0.9213334821,1.740329528,-0.8036441229,-1.0971823572,-0.5924300922,0.3386218576,-0.2876035325,1.1781158578,-1.2056558982,0.3121105464,0.7223618884,-0.7474393715,2.7984432767,-0.0256097317,0.8920609645,-0.5029397958,0.1844903916,0.3121105464,0.3530480852,1.9067467181,-0.511419539,-1.5144534564,-1.9067466193,-0.8465772829,-0.9878296751,0.0860944759,-0.8335408967,-0.6680741522,-1.2909572416,-2.7984635,-0.4611544229,-0.3530532119,1.3024592956,0.7874005328,2.3153515228,1.6165438737
Plate_Prest2012_P05_P2,20110437,20110459,J - 10,Butenafine Hydrochloride ,SQLE,91,2,-0.4152808924,-0.9823456343,1.1963613236,-1.0106282235,1.133784474,-0.426758789,-1.9737545084,-0.3798062379,-0.9864537654,-0.7992038519,-0.5709609514,-0.1254682767,-0.4840162531,-1.5332887083,0.5148637438,1.574557764,0.3339049844,-0.7992038519,-1.1796327244,0.5973564069,-0.1383995455,-0.1021343248,-0.5973593241,0.6633971545,-1.481356001,-0.9439578388,0.3335499609,-0.164198183,-0.7259903556,0.4840061739,0.0668981554,1.179634769,3.19853313,0.1924566252,-0.1088144146,-0.104289439
Plate_Prest2012_P13_P4,20110439,20110461,E - 08,Naftifine hydrochloride ,SQLE,91,2,0.1679616469,-0.203580879,0.1229498033,-1.129959175,0.359865626,0.120152513,-1.877008506,-1.4018794325,-0.8585064093,-0.6394524497,0.806226056,0.8646571303,-0.6561140759,-1.6813758991,0.455638696,0.5559830661,0.7351565513,-0.6394524497,0.0186398416,-1.559535252,-0.7027802909,0.921999505,1.5595364025,-0.2360163165,-1.6894497565,-0.1956181254,-0.3103749055,-0.2695187717,-0.9551853972,0.6561066743,0.2897537264,-0.0186457891,3.1846581895,0.0220820798,0.5218491019,-1.5952711226
Plate_Prest2012_P05_P2,20110437,20110459,G - 20,Carbimazole ,TPO,94,2,1.1114343568,-0.2438972195,-0.1302019046,-0.5105462552,1.7919849202,0.0870545237,-0.7148359639,-1.7408262891,-0.3829513758,0.4820843846,-1.2146341191,-0.1244520123,-0.2671680847,0.5707597712,-2.1108071612,1.9909183484,-1.3930557021,0.4820843846,-0.1188295179,-0.7158157051,-0.1381422702,1.4227577179,0.7158148734,1.8058169042,-0.2088093356,0.0504926916,1.7022888538,0.7835260196,-0.2749487716,0.2671654828,-0.6931652346,0.1188287893,0.0937948679,-0.8169353323,-0.4764507928,-1.0155094972
Plate_Prest2012_P09_P3,20110438,20110460,M - 14,Methimazole ,TPO,94,2,-0.0831763871,0.7642347171,-0.6041412118,-0.0350137919,0.4974660483,0.2999429934,-0.6308591669,-1.4364872117,0.4168980877,0.5432194662,0.0081157579,-0.125489146,1.2777930676,-0.5422413074,-0.1893454659,0.6238084122,-0.7533209448,0.5432194662,0.5374734787,-0.4974705432,0.1517446141,0.67225582,0.4974703998,0.1478467561,-0.2471695941,0.1484457484,0.3425637747,0.5041163021,-0.5358828602,-1.2777964889,0.3799193642,-0.5374840319,1.1037112017,0.3695203215,0.389162837,-1.1414171188
Plate_Prest2012_P05_P2,20110437,20110459,I - 07,Colchicine ,TUBB1,96,2,-0.4066138938,-0.2009987654,2.5011602391,-0.3139236109,14.6748075477,-0.8949647471,-3.6414299908,-0.1851938501,-0.3766583772,-1.3977862714,-3.3925050678,0.8974418649,3.0610890412,-3.4652081631,-9.5500838721,14.2754501151,-7.5775928696,-1.3977862714,-7.1558506346,5.4900294274,9.2178591121,0.1028187054,-5.4900326617,14.9702942059,-1.6192725017,-1.969868526,13.6824057503,1.9557188726,-9.032679606,-3.061082466,2.7071297639,7.155862536,7.309912296,-9.0053877547,0.048692697,2.3308525819
Plate_Prest2012_P01_P1,20110436,20110458,O - 12,Paclitaxel ,TUBB1,96,2,-6.8769850985,0.8269440184,0.0274506702,-1.1392227413,7.5962093928,0.0116169763,-1.6326343784,16.4756688996,0.3951568037,0.2256563696,1.9964904134,4.7483880947,7.9605694471,-1.2126181186,-3.9493445538,7.6708737323,-3.7180858576,0.2256563696,-4.0685323863,15.8533373731,-0.0579955843,-11.8429666535,-15.8533302135,6.9672291933,-1.2980745156,-0.0532324974,6.5140892497,1.0747689924,-2.5481306608,-7.9605674368,0.3673311936,4.0685328074,3.2327884881,-4.2205969331,2.2324210569,23.2369078261
Plate_Prest2012_P13_P4,20110439,20110461,D - 13,Caffeine ,ADORA1,4,3,0.468282459,-0.0246603407,0.3985520173,-0.6623017833,-0.1567459031,-0.9515666631,-1.8591395066,-0.1733376671,0.0467691801,0.8948952665,1.2419759857,-0.2996032274,0.5761982586,-1.7037478156,0.2883764893,-0.0753513966,-0.1874637378,0.8948952665,1.030275782,-0.0028504571,-1.6102275138,0.2945809628,0.0028513195,-0.6224906325,-1.3406114339,0.7885059354,-0.5845618476,-1.399383498,0.4267118648,-0.5762210666,-1.0264445836,-1.0302767765,0.0747953477,0.339620172,1.5703486619,-0.2300492002
Plate_Prest2012_P09_P3,20110438,20110460,P - 09,Theobromine ,ADORA1,4,3,-1.6426458138,-0.1202243085,0.4889335418,-1.3327783505,-0.92337499,-1.0300623001,-1.3766373797,1.3654089261,-1.4587381775,0.8432283545,-0.8826720832,-0.1266478146,1.0407065083,-0.9787938173,0.2916864445,-0.9079916345,0.6573342235,0.8432283545,0.7825790922,1.5403433971,-1.3282486197,-1.7633091626,-1.5403441971,-0.4049105729,-1.7921389969,0.8489140463,-0.3785213747,-1.579756678,-0.4876499592,-1.0407089638,-0.7274612632,-0.7825835486,1.6893691779,0.9852580545,0.819532918,1.7684495874
Plate_Prest2012_P09_P3,20110438,20110460,P - 07,Theophylline monohydrate ,ADORA1,4,3,-0.5967948152,-0.1249649561,-0.0377387348,-1.7050340324,-0.7902751265,-0.9432178061,-1.7945142456,0.3938182346,-1.6932422336,1.1056209024,0.8214905806,-0.1268839881,-1.2693622527,-1.0624879141,1.7198806604,-0.6623897125,1.6369784738,1.1056209024,-0.0370262408,0.6771364964,-1.8083696316,0.3979023555,-0.677137441,-1.2023175142,-2.2370931879,1.1931926294,-1.15553624,-2.1494345514,-1.4140506334,1.2693673769,-1.2030744337,0.0370216254,1.5232137643,1.7328137244,-0.5035943073,0.0857755165
Plate_Prest2012_P13_P4,20110439,20110461,F - 13,Candesartan ,AGTR1,9,3,-1.578613738,2.8412493458,0.1956875297,-2.1260996778,6.6376552501,1.8794472443,-4.4553527756,0.2088818119,-1.7379108005,-1.1634093484,-4.346510657,5.5790959073,6.9464360873,-4.0522774049,-3.8846018768,7.1925686869,-2.5292550838,-1.1634093484,-3.4806898662,7.0992314102,-1.4494568535,-1.9114655972,-7.0992309023,6.0197185366,-3.4801455144,-2.1018156283,5.6455076772,0.7455569103,-7.8345817163,-6.9464597723,1.346459878,3.4806915802,9.3410002407,-3.1030451414,5.7150929541,2.2128279371
Plate_Prest2012_P13_P4,20110439,20110461,L - 11,Losartan ,AGTR1,9,3,-0.1756465652,2.2220937885,-1.1432325019,-1.9959754429,0.6632596221,0.1679556901,-2.6957383551,-0.9163581196,-1.6071506297,0.6556379419,-0.2833299271,-0.1089294593,-0.3713099898,-2.1901604214,-0.5740792421,0.7250327141,-0.5207151984,0.6556379419,-0.9726610455,-1.447575554,-2.278693045,0.158588321,1.4475744214,0.5097515844,-2.6514225952,0.4551361541,0.7104512968,-1.8723187113,-1.6953741367,0.3713029309,-1.4964721446,0.9726601025,2.0530118803,-0.6792927981,0.1042687907,-0.423419752
Plate_Prest2012_P13_P4,20110439,20110461,N - 09,Olmesartan ,AGTR1,9,3,-0.4107401252,-0.8525173589,0.9459231117,-1.1210297738,0.716382239,-0.7173402051,-2.0152859532,0.9628847341,-0.1789365703,0.5131805936,-0.2437972247,-0.1000853156,1.8254143353,-1.7203866171,-0.4948105688,0.7870458556,-1.2865691126,0.5131805936,-0.00307012,0.8940315564,-1.9572895816,-0.5720646691,-0.8940316334,0.4785691342,-1.6821949434,0.2368333543,0.3784494633,-1.610497733,0.1763248735,-1.8254363435,-1.3919377948,0.0030673795,0.6518266404,-0.8216343764,0.8861767476,1.0564856112
Plate_Prest2012_P09_P3,20110438,20110460,N - 06,Bretylium tosylate ,ATP1A1,12,3,-0.8528098639,0.0438846162,1.0194984099,-0.0611758904,-0.4065363193,-0.7446433405,0.495984555,0.8543323749,-0.0973790951,-0.264218281,1.2685789385,-0.1258263912,0.3242895889,0.3020850026,1.3947397199,-0.223218646,0.9593360877,-0.264218281,-1.4818020825,-1.3395017099,0.7493272085,-0.3980328245,1.3395026287,-0.6696910266,0.2204829347,0.0431334954,-0.7500118351,0.7326640741,0.4402593519,-0.3242896324,0.4687553866,1.4821857537,0.8926880622,1.1280442522,0.0411501452,0.1646967875
